model,disease_index,auc_assoc,n_assoc,auc_drug,n_drug,hits_at_50
m3  12 features (+GO metapaths),37461,0.901743302927199,346,0.9866642165227207,11.0,3.0
m3  12 features (+GO metapaths),37492,0.9561315165876777,16,,,
m3  12 features (+GO metapaths),37525,0.7154737006051975,53,0.8289428122419625,11.0,3.0
m3  12 features (+GO metapaths),37534,0.8817847324141638,70,,,
m3  12 features (+GO metapaths),37550,0.9364613557336968,47,,,
m3  12 features (+GO metapaths),37570,0.8714131492316509,66,,,
m3  12 features (+GO metapaths),37584,0.5788356471115091,22,,,
m3  12 features (+GO metapaths),37630,0.7610794184361636,221,,,
m3  12 features (+GO metapaths),37785,0.7195281782437746,14,,,
m3  12 features (+GO metapaths),37813,0.7871100164203613,14,,,
m3  12 features (+GO metapaths),37861,0.673599797097998,133,0.9870869730345614,1.0,0.0
m3  12 features (+GO metapaths),37922,0.6593278946669903,109,,,
m3  12 features (+GO metapaths),38222,0.6390112303155782,30,,,
m3  12 features (+GO metapaths),38232,0.6591595005914693,310,0.8741035419729101,27.0,0.0
m3  12 features (+GO metapaths),38250,0.7885819098933853,13,,,
m3  12 features (+GO metapaths),38404,0.8391873764473312,16,0.7820296379666104,3.0,0.0
m3  12 features (+GO metapaths),38520,0.9812356979405035,2,,,
m3  12 features (+GO metapaths),38840,0.9919315403422982,2,,,
m3  12 features (+GO metapaths),38860,0.9475831763967357,18,,,
m3  12 features (+GO metapaths),38912,0.9477682165314071,59,0.8947838323636536,27.0,4.0
m3  12 features (+GO metapaths),38913,0.9787372865093072,18,,,
m3  12 features (+GO metapaths),38914,0.9544099756690998,20,,,
m3  12 features (+GO metapaths),38964,0.9006767101062674,101,,,
m3  12 features (+GO metapaths),38970,0.9011866633817853,22,,,
m3  12 features (+GO metapaths),39067,0.832058498099774,13,,,
m3  12 features (+GO metapaths),39154,0.7893627054251641,47,,,
m3  12 features (+GO metapaths),39167,0.8987898861183669,53,0.8916326067211626,3.0,0.0
m3  12 features (+GO metapaths),39191,0.8668497844739669,39,0.925096592904812,2.0,0.0
m3  12 features (+GO metapaths),39234,0.9932140193885161,10,,,
m3  12 features (+GO metapaths),39263,0.6943171402383135,2,,,
m3  12 features (+GO metapaths),39282,0.9806678049705938,15,,,
m3  12 features (+GO metapaths),39300,0.7796105424587182,11,,,
m3  12 features (+GO metapaths),39310,0.7907003855769189,124,0.9552278114300764,1.0,0.0
m3  12 features (+GO metapaths),39444,0.7847951680672269,17,,,
m3  12 features (+GO metapaths),39510,0.7511722388824864,202,0.9156724543006132,9.0,0.0
m3  12 features (+GO metapaths),39587,0.6300414767858903,43,,,
m3  12 features (+GO metapaths),39599,0.9121043056397817,34,,,
m3  12 features (+GO metapaths),39719,0.7067015496075669,20,0.8622694466720129,1.0,0.0
m3  12 features (+GO metapaths),39767,0.9193618269775312,196,,,
m3  12 features (+GO metapaths),39833,0.7758975495199735,256,0.6831598153912204,1.0,0.0
m3  12 features (+GO metapaths),40042,0.923140513063683,343,,,
m3  12 features (+GO metapaths),40056,0.9502969053328766,21,,,
m3  12 features (+GO metapaths),40072,0.775291313559322,16,,,
m3  12 features (+GO metapaths),40154,0.7822083525967021,9,,,
m3  12 features (+GO metapaths),40170,0.7641130604288499,15,0.6291872997378386,2.0,0.0
m3  12 features (+GO metapaths),40213,0.82521756729407,15,,,
m3  12 features (+GO metapaths),40234,0.3924540470815866,7,,,
m3  12 features (+GO metapaths),40442,0.9060415224152901,78,0.9077843747054943,3.0,0.0
m3  12 features (+GO metapaths),40767,0.3968031968031968,5,,,
m3  12 features (+GO metapaths),40769,0.9282077630808887,447,,,
m3  12 features (+GO metapaths),40787,0.7744020685197156,13,0.9192060237556561,17.0,0.0
m3  12 features (+GO metapaths),40953,0.8976142499160402,34,0.9376498800959233,1.0,0.0
m3  12 features (+GO metapaths),41049,0.9489484567993272,683,,,
m3  12 features (+GO metapaths),41102,0.8478762746332602,39,,,
m3  12 features (+GO metapaths),41140,0.9029642947490152,134,,,
m3  12 features (+GO metapaths),41141,0.6529423680745468,6,,,
m3  12 features (+GO metapaths),41231,0.901169413015415,13,,,
m3  12 features (+GO metapaths),41287,0.9133366356442278,183,0.45296909663106844,21.0,0.0
m3  12 features (+GO metapaths),41293,0.6487864736057104,454,,,
m3  12 features (+GO metapaths),41313,0.8776038398795332,26,,,
m3  12 features (+GO metapaths),41324,0.9283326345722671,105,0.4179574360911724,1.0,0.0
m3  12 features (+GO metapaths),41370,0.9256192916748801,19,,,
m3  12 features (+GO metapaths),41371,0.9881873998932195,8,,,
m3  12 features (+GO metapaths),41400,0.8866601650017133,11,0.7561330409356725,40.0,0.0
m3  12 features (+GO metapaths),41402,0.7194185718317809,10,0.5388513513513513,1.0,0.0
m3  12 features (+GO metapaths),41416,0.9107614582664355,345,,,
m3  12 features (+GO metapaths),41448,0.8452686594535118,21,,,
m3  12 features (+GO metapaths),41503,0.9408050908050908,28,,,
m3  12 features (+GO metapaths),41554,0.8710377833913832,108,,,
m3  12 features (+GO metapaths),41562,0.764908842629752,86,0.6016824085005903,3.0,0.0
m3  12 features (+GO metapaths),41563,0.822372029250457,40,,,
m3  12 features (+GO metapaths),41590,0.58796992481203,11,0.3659176029962547,1.0,0.0
m3  12 features (+GO metapaths),41613,0.9512366051419957,27,,,
m3  12 features (+GO metapaths),41628,0.9821334734629532,23,,,
m3  12 features (+GO metapaths),41675,0.9513420173967871,63,,,
m3  12 features (+GO metapaths),41676,0.9097287504059344,41,,,
m3  12 features (+GO metapaths),41681,0.9265751967118868,46,,,
m3  12 features (+GO metapaths),41683,0.915817066025226,54,,,
m3  12 features (+GO metapaths),41684,0.8834423919547552,98,,,
m3  12 features (+GO metapaths),41688,0.9162063442775662,43,,,
m3  12 features (+GO metapaths),41690,0.93654089254932,46,,,
m3  12 features (+GO metapaths),41691,0.8962175204231221,177,,,
m3  12 features (+GO metapaths),41692,0.9011126230689186,155,,,
m3  12 features (+GO metapaths),41694,0.8960867228095324,50,,,
m3  12 features (+GO metapaths),41695,0.8936787439509253,206,,,
m3  12 features (+GO metapaths),41696,0.9188221076841641,447,,,
m3  12 features (+GO metapaths),41712,0.6006456358287022,38,0.7989998968965872,12.0,2.0
m3  12 features (+GO metapaths),41713,0.9030751708428246,20,,,
m3  12 features (+GO metapaths),41731,0.8722935906034498,21,,,
m3  12 features (+GO metapaths),41740,0.9258770625836182,14,,,
m3  12 features (+GO metapaths),41790,0.8701420009118305,29,,,
m3  12 features (+GO metapaths),41854,0.8963248400964664,24,,,
m3  12 features (+GO metapaths),41863,0.8581231671554252,11,,,
m3  12 features (+GO metapaths),41880,0.7895195062816839,20,,,
m3  12 features (+GO metapaths),42001,0.9323476405899445,570,0.9788632770242157,1.0,0.0
m3  12 features (+GO metapaths),42106,0.8818805769541896,52,0.9952656074466377,2.0,2.0
m3  12 features (+GO metapaths),42110,0.8917822068168688,20,,,
m3  12 features (+GO metapaths),42263,0.8088734567901235,15,,,
m3  12 features (+GO metapaths),42290,0.8870623785883877,25,,,
m3  12 features (+GO metapaths),42291,0.9225054907196073,44,,,
m3  12 features (+GO metapaths),42351,0.9176916610913832,17,,,
m3  12 features (+GO metapaths),42371,0.6316388479871399,47,,,
m3  12 features (+GO metapaths),42380,0.9091181165203511,16,,,
m3  12 features (+GO metapaths),42413,0.836193310189012,60,,,
m3  12 features (+GO metapaths),42432,0.7086955522353753,154,0.6839400262771466,3.0,0.0
m3  12 features (+GO metapaths),42464,0.8198517020559488,10,,,
m3  12 features (+GO metapaths),42470,0.9295972525757102,2,,,
m3  12 features (+GO metapaths),42484,0.9245111896348646,50,,,
m3  12 features (+GO metapaths),42487,0.8246877040261154,25,,,
m3  12 features (+GO metapaths),42494,0.8164239983477901,36,,,
m3  12 features (+GO metapaths),42502,0.9153089441951131,45,,,
m3  12 features (+GO metapaths),42504,0.9023367849012264,90,0.3808621212538943,19.0,0.0
m3  12 features (+GO metapaths),42510,0.9498424851326923,82,,,
m3  12 features (+GO metapaths),42523,0.6423251934142915,571,0.36722682187064515,20.0,0.0
m3  12 features (+GO metapaths),42550,0.8700327353672909,35,0.5759186144012972,33.0,5.0
m3  12 features (+GO metapaths),42560,0.8508573277256551,11,0.336094674556213,3.0,0.0
m3  12 features (+GO metapaths),42562,0.9108624676914705,88,,,
m3  12 features (+GO metapaths),42563,0.8523245695969796,101,,,
m3  12 features (+GO metapaths),42570,0.92125676390854,285,,,
m3  12 features (+GO metapaths),42571,0.790422077922078,8,0.7247245625405055,2.0,0.0
m3  12 features (+GO metapaths),42581,,0,,,
m3  12 features (+GO metapaths),42590,0.9355348065822349,600,,,
m3  12 features (+GO metapaths),42601,0.6629306046864984,146,0.7268181818181818,1.0,0.0
m3  12 features (+GO metapaths),42603,0.6815116279069767,25,0.6758137196818729,27.0,0.0
m3  12 features (+GO metapaths),42612,0.9238819264827067,39,,,
m3  12 features (+GO metapaths),42664,0.9282327770646127,57,,,
m3  12 features (+GO metapaths),42714,0.9649358767925136,22,,,
m3  12 features (+GO metapaths),42754,0.7791993760064412,32,,,
m3  12 features (+GO metapaths),42762,0.9278825590916315,446,,,
m3  12 features (+GO metapaths),42770,0.7823712166766887,6,,,
m3  12 features (+GO metapaths),42771,0.9149746192893401,12,,,
m3  12 features (+GO metapaths),42790,0.6801809639812075,7,0.953808752025932,2.0,1.0
m3  12 features (+GO metapaths),42800,0.8496744791666667,16,,,
m3  12 features (+GO metapaths),42841,0.661202863623476,16,,,
m3  12 features (+GO metapaths),42877,0.7664798850574712,36,0.6856898029134533,1.0,0.0
m3  12 features (+GO metapaths),42902,0.9301921079958463,18,0.9777260380287156,3.0,1.0
m3  12 features (+GO metapaths),42911,0.8671377345538855,41,,,
m3  12 features (+GO metapaths),42929,0.8859538934548804,17,,,
m3  12 features (+GO metapaths),42934,0.6841215138170911,9,0.5659025787965616,1.0,0.0
m3  12 features (+GO metapaths),42940,0.9463418226919617,661,0.3840632309057182,1.0,0.0
m3  12 features (+GO metapaths),42973,0.6613825851058538,71,,,
m3  12 features (+GO metapaths),43013,0.7067622312246806,21,,,
m3  12 features (+GO metapaths),43040,0.7943905809172288,317,0.5584245486013659,2.0,0.0
m3  12 features (+GO metapaths),43065,0.9629710188709645,45,,,
m3  12 features (+GO metapaths),43153,0.7101269315673289,4,,,
m3  12 features (+GO metapaths),43180,0.5805514425449814,19,,,
m3  12 features (+GO metapaths),43270,0.8063240666488461,36,,,
m3  12 features (+GO metapaths),43284,0.8007147231398937,414,0.6143649901376725,23.0,2.0
m3  12 features (+GO metapaths),43291,0.8627478063048424,34,,,
m3  12 features (+GO metapaths),43370,0.9759964578339118,38,,,
m3  12 features (+GO metapaths),43509,0.9077105580748976,64,,,
m3  12 features (+GO metapaths),43512,0.6192391486509133,6,,,
m3  12 features (+GO metapaths),43519,0.6968253968253968,10,,,
m3  12 features (+GO metapaths),43531,0.6851093200338425,17,,,
m3  12 features (+GO metapaths),43541,0.9308051620052702,105,,,
m3  12 features (+GO metapaths),43566,0.7690658499234303,8,,,
m3  12 features (+GO metapaths),43632,0.8243430152143845,12,0.2619907168643631,1.0,0.0
m3  12 features (+GO metapaths),43641,0.7397233201581027,8,,,
m3  12 features (+GO metapaths),43664,0.5454208254653359,8,,,
m3  12 features (+GO metapaths),43742,0.6272234746993072,65,,,
m3  12 features (+GO metapaths),43780,0.7200978671566907,22,,,
m3  12 features (+GO metapaths),43790,0.8987531644045501,264,,,
m3  12 features (+GO metapaths),43791,0.6347729839620511,38,,,
m3  12 features (+GO metapaths),43830,0.9136070986022894,37,,,
m3  12 features (+GO metapaths),43832,0.6219103171709807,10,,,
m3  12 features (+GO metapaths),43844,0.6359624199719666,14,,,
m3  12 features (+GO metapaths),43861,0.7570082564763325,96,0.4546672023570376,2.0,0.0
m3  12 features (+GO metapaths),43863,0.6511561292338203,510,,,
m3  12 features (+GO metapaths),43870,0.609634703196347,24,,,
m3  12 features (+GO metapaths),43885,0.8622406972307569,22,0.6293160325489333,2.0,0.0
m3  12 features (+GO metapaths),43931,0.7070414246999613,82,,,
m3  12 features (+GO metapaths),43954,0.7105050505050505,75,,,
m3  12 features (+GO metapaths),44004,0.9490950093434171,688,,,
m3  12 features (+GO metapaths),44154,0.9024895863605541,15,,,
m3  12 features (+GO metapaths),44155,0.7909660402242005,14,,,
m3  12 features (+GO metapaths),44182,0.7066500798182158,31,,,
m3  12 features (+GO metapaths),44220,0.9099485420240138,2,0.43958868894601544,1.0,0.0
m3  12 features (+GO metapaths),44274,0.9652014240209855,25,,,
m3  12 features (+GO metapaths),44322,0.8976821506602071,66,,,
m3  12 features (+GO metapaths),44406,0.734424510298142,106,0.9105901755212628,1.0,0.0
m3  12 features (+GO metapaths),44410,0.6111492158782971,253,0.48439481941384605,6.0,0.0
m3  12 features (+GO metapaths),44413,0.7612618206132391,38,,,
m3  12 features (+GO metapaths),44414,0.812798164773494,42,,,
m3  12 features (+GO metapaths),44438,0.8977469859800338,23,,,
m3  12 features (+GO metapaths),44440,0.9594958826700374,23,,,
m3  12 features (+GO metapaths),44483,0.9137717748043424,20,,,
m3  12 features (+GO metapaths),44543,0.6704715823906229,22,0.6058194478985327,3.0,0.0
m3  12 features (+GO metapaths),44567,0.9052177101414174,84,,,
m3  12 features (+GO metapaths),44618,0.7823170791281154,38,,,
m3  12 features (+GO metapaths),44644,0.9189885232300885,16,,,
m3  12 features (+GO metapaths),44668,0.8995292841915887,254,,,
m3  12 features (+GO metapaths),44942,0.8309147840140063,28,0.9843091334894614,1.0,0.0
m3  12 features (+GO metapaths),44971,0.8780368846212467,27,,,
m3  12 features (+GO metapaths),44982,0.8810253267973857,15,,,
m3  12 features (+GO metapaths),44989,0.924154350808135,225,,,
m3  12 features (+GO metapaths),44995,0.8874193064104489,70,,,
m3  12 features (+GO metapaths),45022,0.9240692230947269,447,0.30438626907073507,15.0,0.0
m3  12 features (+GO metapaths),45033,0.747370120918508,155,,,
m3  12 features (+GO metapaths),45141,0.8922693710523975,9,,,
m3  12 features (+GO metapaths),45246,0.8795451126156024,81,,,
m3  12 features (+GO metapaths),45398,0.9458584474885845,40,,,
m3  12 features (+GO metapaths),45422,0.9498268369620365,18,,,
m3  12 features (+GO metapaths),45436,0.8511182697203622,61,,,
m3  12 features (+GO metapaths),45451,0.952951871657754,22,,,
m3  12 features (+GO metapaths),45485,0.9498864687007125,48,,,
m3  12 features (+GO metapaths),45531,0.8844173330446318,67,,,
m3  12 features (+GO metapaths),45674,0.9034096216721158,40,,,
m3  12 features (+GO metapaths),45732,0.9281328141012503,25,,,
m3  12 features (+GO metapaths),45754,0.7776152158010241,9,,,
m3  12 features (+GO metapaths),45776,0.9244176667957156,42,,,
m3  12 features (+GO metapaths),45794,0.7373701476216512,10,,,
m3  12 features (+GO metapaths),45834,0.8708741758637359,19,,,
m3  12 features (+GO metapaths),45864,0.6384963883652924,37,0.8506166406114296,1.0,0.0
m3  12 features (+GO metapaths),45912,0.7582487739428815,99,,,
m3  12 features (+GO metapaths),45914,0.7176056145716705,11,,,
m3  12 features (+GO metapaths),45933,0.8419176094350784,64,0.5143610785463072,2.0,0.0
m3  12 features (+GO metapaths),45954,0.8715810194778284,24,,,
m3  12 features (+GO metapaths),45973,0.7410727232414674,2967,,,
m3  12 features (+GO metapaths),45990,0.9321795439230922,253,,,
m3  12 features (+GO metapaths),46013,0.8706301135931661,73,,,
m3  12 features (+GO metapaths),46033,0.7119070233417472,83,,,
m3  12 features (+GO metapaths),46072,0.9258708381166878,381,,,
m3  12 features (+GO metapaths),46087,0.9183258201853243,18,,,
m3  12 features (+GO metapaths),46121,0.9754117043706194,21,0.5250347705146036,2.0,0.0
m3  12 features (+GO metapaths),46222,0.9355773875312129,255,,,
m3  12 features (+GO metapaths),46370,0.703465551079434,12,0.4611626468769326,5.0,0.0
m3  12 features (+GO metapaths),46454,0.915875805506737,15,,,
m3  12 features (+GO metapaths),46535,0.9176127744510978,25,0.9688120778704807,1.0,0.0
m3  12 features (+GO metapaths),46540,0.9362927464600588,80,,,
m3  12 features (+GO metapaths),46574,0.9590928278138071,23,,,
m3  12 features (+GO metapaths),46584,0.930413742213375,57,,,
m3  12 features (+GO metapaths),46652,0.6492587278813965,18,,,
m3  12 features (+GO metapaths),46664,0.7041326237413488,18,,,
m3  12 features (+GO metapaths),46673,0.9360711033667984,544,,,
m3  12 features (+GO metapaths),46674,0.6775586639150042,24,0.5538542247286796,28.0,0.0
m3  12 features (+GO metapaths),46690,0.6901267093212897,115,,,
m3  12 features (+GO metapaths),46771,0.5363074546156817,3,,,
m3  12 features (+GO metapaths),46862,0.6529671901067182,11,,,
m3  12 features (+GO metapaths),46878,0.9270844783790609,59,,,
m3  12 features (+GO metapaths),46879,0.664622087478542,23,,,
m3  12 features (+GO metapaths),46895,0.5648062140732065,44,,,
m3  12 features (+GO metapaths),46926,0.8077082592724256,12,,,
m3  12 features (+GO metapaths),46932,0.9401399138335538,70,0.9642487375071312,7.0,2.0
m3  12 features (+GO metapaths),46938,0.9370062646438126,140,,,
m3  12 features (+GO metapaths),46939,0.8971867561133954,40,,,
m3  12 features (+GO metapaths),46944,0.9347954143821651,29,,,
m3  12 features (+GO metapaths),46953,0.8883730318934194,49,0.6122772277227723,1.0,0.0
m3  12 features (+GO metapaths),46969,0.8012945914844649,10,,,
m3  12 features (+GO metapaths),47009,0.9190507007051683,34,,,
m3  12 features (+GO metapaths),47010,0.9368315732318149,33,,,
m3  12 features (+GO metapaths),47013,0.9100302246239095,272,,,
m3  12 features (+GO metapaths),47074,0.6428228211133974,77,,,
m3  12 features (+GO metapaths),47081,0.7528920653449439,247,,,
m3  12 features (+GO metapaths),47112,0.6725768321513003,6,,,
m3  12 features (+GO metapaths),47114,0.6973432328473029,35,,,
m3  12 features (+GO metapaths),47122,0.7858126378176666,62,,,
m3  12 features (+GO metapaths),47222,0.7670421089592956,35,,,
m3  12 features (+GO metapaths),47244,0.874903358817971,14,,,
m3  12 features (+GO metapaths),47248,0.8920082550526616,12,,,
m3  12 features (+GO metapaths),47275,0.30303030303030304,3,0.9496470588235294,1.0,0.0
m3  12 features (+GO metapaths),47279,0.68365496697319,14,,,
m3  12 features (+GO metapaths),47282,0.7384002277255907,6,,,
m3  12 features (+GO metapaths),47341,0.7324282988933642,79,,,
m3  12 features (+GO metapaths),47354,0.7522668138453047,44,0.7084409991386735,4.0,0.0
m3  12 features (+GO metapaths),47383,0.923872026050627,177,0.8574307839185319,1.0,0.0
m3  12 features (+GO metapaths),47385,0.9378745366031902,701,,,
m3  12 features (+GO metapaths),47387,0.8647078932313832,429,0.3493102846167278,1.0,0.0
m3  12 features (+GO metapaths),47396,0.9436575917212906,135,0.8667280868600412,12.0,0.0
m3  12 features (+GO metapaths),47398,0.916896098999273,244,0.8132997827816848,33.0,4.0
m3  12 features (+GO metapaths),47404,0.9147668157752955,197,,,
m3  12 features (+GO metapaths),47406,0.9260854975196965,92,,,
m3  12 features (+GO metapaths),47407,0.6959173582641501,547,0.6896787049927661,27.0,0.0
m3  12 features (+GO metapaths),47408,0.7448526461684356,148,0.8723692955250333,12.0,3.0
m3  12 features (+GO metapaths),47410,0.2700067249495629,2,,,
m3  12 features (+GO metapaths),47412,0.9380722334391485,691,0.9769658459094519,5.0,2.0
m3  12 features (+GO metapaths),47414,0.8927675307997347,53,,,
m3  12 features (+GO metapaths),47415,0.8578729597737123,864,0.5986204297022238,25.0,4.0
m3  12 features (+GO metapaths),47417,0.9126217989216705,153,,,
m3  12 features (+GO metapaths),47420,0.7550692533803645,125,0.38104067678757675,1.0,0.0
m3  12 features (+GO metapaths),47421,0.7264679688329013,264,0.7939767827529022,134.0,8.0
m3  12 features (+GO metapaths),47423,0.8656506701253783,24,,,
m3  12 features (+GO metapaths),47434,0.763742417271581,240,0.758132814511745,35.0,2.0
m3  12 features (+GO metapaths),47436,0.7584571428571428,35,,,
m3  12 features (+GO metapaths),47437,0.6763555272279507,968,0.865549975796409,81.0,24.0
m3  12 features (+GO metapaths),47441,0.7071231391107168,36,,,
m3  12 features (+GO metapaths),47444,0.7683969680787943,48,0.7866113307440443,93.0,16.0
m3  12 features (+GO metapaths),47451,0.9444746257072224,677,0.3190216810851223,15.0,0.0
m3  12 features (+GO metapaths),47452,0.9394871317062357,545,,,
m3  12 features (+GO metapaths),47462,0.5493239392331427,21,0.4689735362515086,14.0,0.0
m3  12 features (+GO metapaths),47467,0.9444171747346756,159,,,
m3  12 features (+GO metapaths),47468,0.8633382327375025,69,0.7190101757631823,2.0,0.0
m3  12 features (+GO metapaths),47469,0.9338642238576501,705,,,
m3  12 features (+GO metapaths),47470,0.8807934253246753,48,0.7095276479123005,5.0,0.0
m3  12 features (+GO metapaths),47473,0.7399003967431361,162,0.28751287627332034,1.0,0.0
m3  12 features (+GO metapaths),47482,0.7217624564807945,7,,,
m3  12 features (+GO metapaths),47483,0.49720518064076347,6,,,
m3  12 features (+GO metapaths),47490,0.8677632008354546,36,,,
m3  12 features (+GO metapaths),47491,0.6212096023407369,64,,,
m3  12 features (+GO metapaths),47493,0.6758793657186233,194,0.8698689017837954,1.0,0.0
m3  12 features (+GO metapaths),47495,0.9375533324269834,696,,,
m3  12 features (+GO metapaths),47499,0.7902250321165144,21,0.6727181038830056,15.0,0.0
m3  12 features (+GO metapaths),47502,0.915095385507543,43,,,
m3  12 features (+GO metapaths),47504,0.8959270034382438,19,,,
m3  12 features (+GO metapaths),47517,0.9925790754257907,4,,,
m3  12 features (+GO metapaths),47522,0.7042278319431301,63,,,
m3  12 features (+GO metapaths),47523,0.6625418223959184,436,,,
m3  12 features (+GO metapaths),47529,0.9310410900939772,686,,,
m3  12 features (+GO metapaths),47530,0.7550382718073956,41,,,
m3  12 features (+GO metapaths),47537,0.6340802302263179,1081,0.25557272101313483,68.0,1.0
m3  12 features (+GO metapaths),47540,0.9280690185734696,57,,,
m3  12 features (+GO metapaths),47541,0.6128286211144764,503,,,
m3  12 features (+GO metapaths),47542,0.8464772768820152,9,0.49654605263157897,8.0,0.0
m3  12 features (+GO metapaths),47544,0.9309227074668252,680,,,
m3  12 features (+GO metapaths),47551,0.7375706741223983,30,,,
m3  12 features (+GO metapaths),47556,0.9397755610972569,50,,,
m3  12 features (+GO metapaths),47567,0.9488751158565517,685,,,
m3  12 features (+GO metapaths),47574,0.9099672220551852,551,,,
m3  12 features (+GO metapaths),47586,0.9570899959097092,38,,,
m3  12 features (+GO metapaths),47589,0.8888091822094691,82,,,
m3  12 features (+GO metapaths),47601,0.7034407054493779,84,,,
m3  12 features (+GO metapaths),47604,0.9313458474040515,621,0.6756735929794023,54.0,6.0
m3  12 features (+GO metapaths),47611,0.6827673940698699,22,0.29689174705251875,2.0,0.0
m3  12 features (+GO metapaths),47612,0.7679505468378507,63,,,
m3  12 features (+GO metapaths),47614,0.6908210728550482,19,0.7661406025824964,1.0,0.0
m3  12 features (+GO metapaths),47623,0.7750526140317976,204,0.8399750286130475,3.0,1.0
m3  12 features (+GO metapaths),47624,0.7789102055505244,269,0.6869752099160336,6.0,0.0
m3  12 features (+GO metapaths),47630,0.932738632941885,18,,,
m3  12 features (+GO metapaths),47631,0.811661933572046,89,0.5806458359476304,13.0,0.0
m3  12 features (+GO metapaths),47633,0.7687723041830691,11,0.8823055219669488,1.0,0.0
m3  12 features (+GO metapaths),47641,0.712542794895736,21,,,
m3  12 features (+GO metapaths),47654,0.7119244391971665,35,0.7018658975180714,11.0,0.0
m3  12 features (+GO metapaths),47655,0.7097159090909091,160,0.44226164079822616,50.0,0.0
m3  12 features (+GO metapaths),47662,0.785041237063002,123,0.9958516060210976,1.0,1.0
m3  12 features (+GO metapaths),47663,0.8355219960604071,26,0.6139663182346109,3.0,0.0
m3  12 features (+GO metapaths),47670,0.5390718496520545,7,,,
m3  12 features (+GO metapaths),47673,0.6929898375299373,7,,,
m3  12 features (+GO metapaths),47674,0.8831552706552707,9,,,
m3  12 features (+GO metapaths),47683,0.8294161606263517,39,,,
m3  12 features (+GO metapaths),47684,0.7144845741638522,256,0.3878453429551806,12.0,0.0
m3  12 features (+GO metapaths),47686,0.8471464921846601,18,0.5115395058376324,3.0,0.0
m3  12 features (+GO metapaths),47690,0.8283080808080808,100,,,
m3  12 features (+GO metapaths),47691,0.721651423940727,16,,,
m3  12 features (+GO metapaths),47700,0.8216257987380576,47,0.6996622388737511,12.0,0.0
m3  12 features (+GO metapaths),47701,0.6775601584898366,74,,,
m3  12 features (+GO metapaths),47703,0.9584950511712053,33,0.5578284136026238,2.0,0.0
m3  12 features (+GO metapaths),47704,0.7566979450442269,55,,,
m3  12 features (+GO metapaths),47710,0.8219510759176945,28,0.3729508196721312,1.0,0.0
m3  12 features (+GO metapaths),47712,0.8702086365841825,9,0.8957283680175246,15.0,8.0
m3  12 features (+GO metapaths),47713,0.7220161761978803,66,,,
m3  12 features (+GO metapaths),47714,0.8003630940802697,15,0.9181377303588749,1.0,0.0
m3  12 features (+GO metapaths),47720,0.17631004366812228,2,,,
m3  12 features (+GO metapaths),47722,0.8512155129393313,52,,,
m3  12 features (+GO metapaths),47724,0.6768772124778489,126,0.9992173232454996,2.0,2.0
m3  12 features (+GO metapaths),47727,0.7945027975148458,27,0.572904973182944,26.0,0.0
m3  12 features (+GO metapaths),47729,0.812961280017625,68,,,
m3  12 features (+GO metapaths),47730,0.6239393470959401,55,,,
m3  12 features (+GO metapaths),47734,0.7061204952559248,38,0.7090339332079864,18.0,0.0
m3  12 features (+GO metapaths),47751,0.9254560784914917,60,,,
m3  12 features (+GO metapaths),47753,0.9174038585327277,55,,,
m3  12 features (+GO metapaths),47766,0.9607745806852589,98,,,
m3  12 features (+GO metapaths),47774,0.6871289745063454,99,0.6806564155575656,5.0,0.0
m3  12 features (+GO metapaths),47793,0.862090650437142,64,,,
m3  12 features (+GO metapaths),47801,0.8863864942528735,18,,,
m3  12 features (+GO metapaths),47803,0.7733153638814017,14,,,
m3  12 features (+GO metapaths),47807,0.9300880626223093,8,,,
m3  12 features (+GO metapaths),47832,0.934250086510756,513,,,
m3  12 features (+GO metapaths),47833,0.885375816993464,20,,,
m3  12 features (+GO metapaths),47863,0.8188976377952756,13,0.6723838918283362,40.0,0.0
m3  12 features (+GO metapaths),47864,0.3942074228234478,4,,,
m3  12 features (+GO metapaths),47872,0.7428125749940004,20,,,
m3  12 features (+GO metapaths),47873,0.7450860160109011,35,,,
m3  12 features (+GO metapaths),47878,0.7016548463356974,3,,,
m3  12 features (+GO metapaths),47879,0.9387079373462816,648,,,
m3  12 features (+GO metapaths),47888,0.9471390694679561,691,,,
m3  12 features (+GO metapaths),47892,0.9266685540884315,211,,,
m3  12 features (+GO metapaths),47896,0.8865667121005604,31,,,
m3  12 features (+GO metapaths),47898,0.9615204901580114,47,,,
m3  12 features (+GO metapaths),47902,0.7299504950495049,11,,,
m3  12 features (+GO metapaths),47907,0.828633173087774,36,,,
m3  12 features (+GO metapaths),47908,0.7918213651000334,17,,,
m3  12 features (+GO metapaths),47911,0.778113909075545,60,,,
m3  12 features (+GO metapaths),47928,0.2089171974522293,2,0.4949044585987261,2.0,0.0
m3  12 features (+GO metapaths),47934,0.7075136001192339,14,,,
m3  12 features (+GO metapaths),47964,0.7553930968360498,12,,,
m3  12 features (+GO metapaths),48080,0.7439607888901856,19,0.9703213146921756,1.0,0.0
m3  12 features (+GO metapaths),48104,0.7353754510071138,107,,,
m3  12 features (+GO metapaths),48144,0.7983581690015169,140,,,
m3  12 features (+GO metapaths),48151,0.6496060924369748,10,,,
m3  12 features (+GO metapaths),48180,0.621797489688084,601,,,
m3  12 features (+GO metapaths),48192,0.9243252244626081,55,,,
m3  12 features (+GO metapaths),48193,0.7768756613756613,100,,,
